GEOID,Geo_QName,Geo_STUSAB,Geo_STATE,Geo_COUNTY,Geo_TRACT,tot_pop,pop_dens,area,pop_male,pop_female,perc_male,perc_female,pop_under5,pop_5to9,pop_10to14,pop_15to17,pop_18to24,pop_25to34,pop_35to44,pop_45to54,pop_55to64,pop_65to74,pop_75to84,pop_85andover,perc_under5,perc_5to9,perc_10to14,perc_15to17,perc_18to24,perc_25to34,perc_35to44,perc_45to54,perc_55to64,perc_65to74,perc_75to84,perc_85andover,pop_white,pop_blackaa,pop_nativeamerican,pop_asian,pop_hawaiipacificislander,pop_race_other,pop_2ormoreraces,perc_white,perc_blackaa,perc_nativeamerican,perc_asian,perc_hawaiipacificislander,perc_race_other,perc_2ormoreraces,pop_nothispanic,pop_hispanic,perc_nothispanic,perc_hispanic,tot_pop_over25,pop25plus_lessthanhs,pop25plus_hsgrad,pop25plus_somecollege,pop25plus_bachelors,pop25plus_masters,pop25plus_profschooldegree,pop25plus_doctorate,perc25plus_lessthanhs,perc25plus_hsgrad,perc25plus_somecollege,perc25plus_bachelors,perc25plus_masters,perc25plus_profschooldegree,perc25plus_doctorate,tot_pop_over3,pop3plus_enrolledinschool,pop3plus_notenrolledinschool,perc3plus_enrolledinschool,perc3plus_notenrolledinschool,median_hhi,mean_hhi,percapita_income,gini,housing_units,housing_units_occupied,housing_units_vacant,perc_housing_units_occupied,perc_housing_units_vacant,occupied_housing_units,heat_type_gas,heat_type_electric,heat_type_fueloil,heat_type_coal,heat_type_solar,heat_type_other,heat_type_nofuel,perc_heat_type_gas,perc_heat_type_electric,perc_heat_type_fueloil,perc_heat_type_coal,perc_heat_type_solar,perc_heat_type_other,perc_heat_type_nofuel,median_gross_rent,tot_workers,workers_cartruckvan,workers_drovealone,workers_carpool,workers_publictransit,workers_motorcycle,workers_bicycle,workers_walked,workers_other,workers_wfh,perc_workers_cartruckvan,perc_workers_drovealone,perc_workers_carpool,perc_workers_publictransit,perc_workers_motorcycle,perc_workers_bicycle,perc_workers_walked,perc_workers_other,perc_workers_wfh,avg_commute,no_vehicle,1_vehicle,2_vehicle,3_vehicle,4_vehicle,5ormore_vehicle,perc_no_vehicle,perc_1_vehicle,perc_2_vehicle,perc_3_vehicle,perc_4_vehicle,perc_5ormore_vehicle
53033002700,"Census Tract 27, King County, Washington",wa,53,033,002700,6141,10035.74,0.611912874,3209,2932,52.26,47.74,587,416,192,65,261,1113,1220,637,824,652,128,46,9.56,6.77,3.13,1.06,4.25,18.12,19.87,10.37,13.42,10.62,2.08,0.75,4581,2,0,910,12,229,407,74.6,0.03,0,14.82,0.2,3.73,6.63,5825,316,94.85,5.15,4620,60,186,665,1810,1224,381,294,1.3,4.03,14.39,39.18,26.49,8.25,6.36,5742,988,4754,17.21,82.79,211088,235775.343,92951,0.3753,2437,2405,32,98.69,1.31,2405,1613,592,200,0,0,0,0,67.07,24.62,8.32,0,0,0,0,2765,3582,1673,1457,216,468,10,114,59,20,1238,46.71,40.68,6.03,13.07,0.28,3.18,1.65,0.56,34.56,26,37,889,1219,193,67,0,1.54,36.96,50.69,8.02,2.79,0
53033002800,"Census Tract 28, King County, Washington",wa,53,033,002800,4957,12990.73,0.38157976,2423,2534,48.88,51.12,329,152,224,137,431,1218,818,884,309,262,163,30,6.64,3.07,4.52,2.76,8.69,24.57,16.5,17.83,6.23,5.29,3.29,0.61,3610,241,0,367,0,37,702,72.83,4.86,0,7.4,0,0.75,14.16,4613,344,93.06,6.94,3684,33,271,626,1552,872,115,215,0.9,7.36,16.99,42.13,23.67,3.12,5.84,4694,712,3982,15.17,84.83,145438,183580.5142,84337,0.4102,2399,2217,182,92.41,7.59,2217,1270,725,110,112,0,0,0,57.28,32.7,4.96,5.05,0,0,0,1975,3471,1949,1760,189,323,17,16,241,48,877,56.15,50.71,5.45,9.31,0.49,0.46,6.94,1.38,25.27,27,57,928,775,255,56,146,2.57,41.86,34.96,11.5,2.53,6.59
53033002900,"Census Tract 29, King County, Washington",wa,53,033,002900,4512,11849.44,0.38077744,2135,2377,47.32,52.68,245,253,267,89,249,523,945,943,516,442,40,0,5.43,5.61,5.92,1.97,5.52,11.59,20.94,20.9,11.44,9.8,0.89,0,3932,4,0,124,0,59,393,87.15,0.09,0,2.75,0,1.31,8.71,4243,269,94.04,5.96,3409,51,254,604,1425,697,231,147,1.5,7.45,17.72,41.8,20.45,6.78,4.31,4332,851,3481,19.64,80.36,128167,187703.861,86551,0.4493,2147,2072,75,96.51,3.49,2072,1155,852,65,0,0,0,0,55.74,41.12,3.14,0,0,0,0,1676,2752,1239,1122,117,306,17,82,142,0,966,45.02,40.77,4.25,11.12,0.62,2.98,5.16,0,35.1,25,153,902,780,201,0,36,7.38,43.53,37.64,9.7,0,1.74
53033003000,"Census Tract 30, King County, Washington",wa,53,033,003000,6394,11090.17,0.576546687,3111,3283,48.65,51.35,298,404,318,261,338,1145,1023,1281,713,440,125,48,4.66,6.32,4.97,4.08,5.29,17.91,16,20.03,11.15,6.88,1.95,0.75,5345,127,0,499,0,49,374,83.59,1.99,0,7.8,0,0.77,5.85,6137,257,95.98,4.02,4775,45,290,887,2238,850,182,283,0.94,6.07,18.58,46.87,17.8,3.81,5.93,6211,1539,4672,24.78,75.22,157668,198215.6957,85189,0.4384,2752,2695,57,97.93,2.07,2695,1272,992,352,0,13,25,41,47.2,36.81,13.06,0,0.48,0.93,1.52,2316,3767,1833,1626,207,359,38,269,95,11,1162,48.66,43.16,5.5,9.53,1.01,7.14,2.52,0.29,30.85,28,16,1343,1002,224,110,0,0.59,49.83,37.18,8.31,4.08,0
53033003100,"Census Tract 31, King County, Washington",wa,53,033,003100,6729,7921.706,0.849438299,3310,3419,49.19,50.81,503,303,540,279,245,543,1315,1043,887,735,288,48,7.48,4.5,8.02,4.15,3.64,8.07,19.54,15.5,13.18,10.92,4.28,0.71,5562,47,0,387,0,21,712,82.66,0.7,0,5.75,0,0.31,10.58,6466,263,96.09,3.91,4859,21,371,831,1742,1082,471,341,0.43,7.64,17.1,35.85,22.27,9.69,7.02,6473,1608,4865,24.84,75.16,179039,219579.5782,90001,0.4089,2748,2703,45,98.36,1.64,2703,1572,742,372,17,0,0,0,58.16,27.45,13.76,0.63,0,0,0,2419,3552,1838,1642,196,364,9,119,35,15,1172,51.75,46.23,5.52,10.25,0.25,3.35,0.99,0.42,33,33,191,875,1123,418,65,31,7.07,32.37,41.55,15.46,2.4,1.15
53033003201,"Census Tract 32.01, King County, Washington",wa,53,033,003201,4497,7994.904,0.562483301,2197,2300,48.85,51.15,113,81,168,30,190,1345,875,441,307,687,224,36,2.51,1.8,3.74,0.67,4.23,29.91,19.46,9.81,6.83,15.28,4.98,0.8,3441,50,0,610,0,298,98,76.52,1.11,0,13.56,0,6.63,2.18,4121,376,91.64,8.36,3915,117,201,991,1290,1058,160,98,2.99,5.13,25.31,32.95,27.02,4.09,2.5,4384,415,3969,9.47,90.53,121062,172570.5374,104533,0.5065,2707,2661,46,98.3,1.7,2661,769,1827,27,0,0,23,15,28.9,68.66,1.01,0,0,0.86,0.56,2176,2995,816,773,43,440,0,52,217,338,1132,27.25,25.81,1.44,14.69,0,1.74,7.25,11.29,37.8,30,362,1552,649,98,0,0,13.6,58.32,24.39,3.68,0,0
53033003202,"Census Tract 32.02, King County, Washington",wa,53,033,003202,4811,13033.71,0.369119857,2739,2072,56.93,43.07,258,256,393,108,173,702,984,651,703,316,223,44,5.36,5.32,8.17,2.24,3.6,14.59,20.45,13.53,14.61,6.57,4.64,0.91,3822,0,21,399,0,31,538,79.44,0,0.44,8.29,0,0.64,11.18,4670,141,97.07,2.93,3623,86,142,730,1116,943,363,243,2.37,3.92,20.15,30.8,26.03,10.02,6.71,4608,1072,3536,23.26,76.74,159803,216384.349,100284,0.4361,2232,2166,66,97.04,2.96,2166,1066,805,182,0,0,92,21,49.22,37.17,8.4,0,0,4.25,0.97,2154,2761,1108,1006,102,428,25,117,56,31,996,40.13,36.44,3.69,15.5,0.91,4.24,2.03,1.12,36.07,26,234,928,809,176,19,0,10.8,42.84,37.35,8.13,0.88,0
53033003301,"Census Tract 33.01, King County, Washington",wa,53,033,003301,4435,17164.49,0.258382278,2329,2106,52.51,47.49,110,130,258,126,355,1441,924,477,384,187,43,0,2.48,2.93,5.82,2.84,8,32.49,20.83,10.76,8.66,4.22,0.97,0,3440,1,17,540,41,33,363,77.56,0.02,0.38,12.18,0.92,0.74,8.18,4223,212,95.22,4.78,3456,1,282,565,1629,771,105,103,0.03,8.16,16.35,47.14,22.31,3.04,2.98,4368,899,3469,20.58,79.42,132339,168254.0376,81153,0.4185,2170,2130,40,98.16,1.84,2130,682,1425,10,0,0,0,13,32.02,66.9,0.47,0,0,0,0.61,1812,3042,1145,987,158,578,0,342,132,23,822,37.64,32.45,5.19,19,0,11.24,4.34,0.76,27.02,32,359,1228,419,87,37,0,16.85,57.65,19.67,4.08,1.74,0
53033003302,"Census Tract 33.02, King County, Washington",wa,53,033,003302,3949,16310.53,0.242113477,2063,1886,52.24,47.76,423,132,126,48,280,1076,904,443,329,174,0,14,10.71,3.34,3.19,1.22,7.09,27.25,22.89,11.22,8.33,4.41,0,0.35,3108,58,0,312,0,9,462,78.7,1.47,0,7.9,0,0.23,11.7,3697,252,93.62,6.38,2940,24,308,476,1213,626,147,146,0.82,10.48,16.19,41.26,21.29,5,4.97,3717,713,3004,19.18,80.82,157740,190741.7529,78548,0.3934,1718,1643,75,95.63,4.37,1643,676,902,18,0,0,0,47,41.14,54.9,1.1,0,0,0,2.86,2318,2422,982,864,118,509,4,100,100,13,714,40.55,35.67,4.87,21.02,0.17,4.13,4.13,0.54,29.48,30,125,786,696,36,0,0,7.61,47.84,42.36,2.19,0,0
53033003400,"Census Tract 34, King County, Washington",wa,53,033,003400,3611,11881.24,0.303924574,1819,1792,50.37,49.63,304,193,167,95,186,554,675,628,366,346,44,53,8.42,5.34,4.62,2.63,5.15,15.34,18.69,17.39,10.14,9.58,1.22,1.47,2921,47,17,286,0,0,340,80.89,1.3,0.47,7.92,0,0,9.42,3447,164,95.46,4.54,2666,32,106,499,1056,667,194,112,1.2,3.98,18.72,39.61,25.02,7.28,4.2,3487,652,2835,18.7,81.3,155450,228792.9953,92399,0.4624,1588,1499,89,94.4,5.6,1499,863,543,45,7,0,23,18,57.57,36.22,3,0.47,0,1.53,1.2,1869,2055,815,706,109,281,8,136,91,15,709,39.66,34.36,5.3,13.67,0.39,6.62,4.43,0.73,34.5,27,73,657,547,181,26,15,4.87,43.83,36.49,12.07,1.73,1
53033003500,"Census Tract 35, King County, Washington",wa,53,033,003500,4147,8360.165,0.496042839,1980,2167,47.75,52.25,145,281,186,120,165,734,764,584,429,434,158,147,3.5,6.78,4.49,2.89,3.98,17.7,18.42,14.08,10.34,10.47,3.81,3.54,3434,35,7,229,4,0,438,82.81,0.84,0.17,5.52,0.1,0,10.56,3888,259,93.75,6.25,3250,11,234,448,1268,850,270,169,0.34,7.2,13.78,39.02,26.15,8.31,5.2,4071,762,3309,18.72,81.28,126927,185900.4396,83680,0.4922,2035,1820,215,89.43,10.57,1820,1012,696,70,0,0,0,42,55.6,38.24,3.85,0,0,0,2.31,1901,2369,1160,1010,150,310,15,101,183,0,600,48.97,42.63,6.33,13.09,0.63,4.26,7.72,0,25.33,23,136,734,785,152,13,0,7.47,40.33,43.13,8.35,0.71,0
53033003601,"Census Tract 36.01, King County, Washington",wa,53,033,003601,3641,13988.43,0.260286534,1725,1916,47.38,52.62,138,94,102,94,252,776,338,663,183,696,165,140,3.79,2.58,2.8,2.58,6.92,21.31,9.28,18.21,5.03,19.12,4.53,3.85,2938,50,19,425,0,70,139,80.69,1.37,0.52,11.67,0,1.92,3.82,3539,102,97.2,2.8,2961,46,62,535,1431,625,65,197,1.55,2.09,18.07,48.33,21.11,2.2,6.65,3572,542,3030,15.17,84.83,117672,153339.831,82018,0.4827,2023,1893,130,93.57,6.43,1893,1086,790,0,0,0,17,0,57.37,41.73,0,0,0,0.9,0,2098,1965,834,757,77,405,0,0,48,0,678,42.44,38.52,3.92,20.61,0,0,2.44,0,34.5,23,251,1046,545,23,28,0,13.26,55.26,28.79,1.22,1.48,0
53033003602,"Census Tract 36.02, King County, Washington",wa,53,033,003602,4171,20682.18,0.201671205,1604,2567,38.46,61.54,72,19,19,105,308,2430,476,335,165,193,49,0,1.73,0.46,0.46,2.52,7.38,58.26,11.41,8.03,3.96,4.63,1.17,0,2439,195,0,817,0,135,585,58.48,4.68,0,19.59,0,3.24,14.03,3682,489,88.28,11.72,3648,0,263,313,1787,917,129,239,0,7.21,8.58,48.99,25.14,3.54,6.55,4119,418,3701,10.15,89.85,89808,112109.0292,78691,0.4708,3074,2946,128,95.84,4.16,2946,626,2231,40,0,21,28,0,21.25,75.73,1.36,0,0.71,0.95,0,1992,3252,1292,1033,259,487,0,173,131,0,1169,39.73,31.77,7.96,14.98,0,5.32,4.03,0,35.95,25,580,1923,436,7,0,0,19.69,65.27,14.8,0.24,0,0
53033003800,"Census Tract 38, King County, Washington",wa,53,033,003800,2456,10184.04,0.241161735,1325,1131,53.95,46.05,81,179,179,75,239,666,278,321,224,156,36,22,3.3,7.29,7.29,3.05,9.73,27.12,11.32,13.07,9.12,6.35,1.47,0.9,1629,90,2,388,0,166,181,66.33,3.66,0.08,15.8,0,6.76,7.37,2266,190,92.26,7.74,1703,2,38,241,735,403,134,150,0.12,2.23,14.15,43.16,23.66,7.87,8.81,2392,804,1588,33.61,66.39,136932,229800.973,89200,0.5084,974,925,49,94.97,5.03,925,531,320,74,0,0,0,0,57.41,34.59,8,0,0,0,0,2697,1489,614,582,32,239,0,17,127,0,492,41.24,39.09,2.15,16.05,0,1.14,8.53,0,33.04,25,47,405,431,20,22,0,5.08,43.78,46.59,2.16,2.38,0
53033003900,"Census Tract 39, King County, Washington",wa,53,033,003900,3267,8689.138,0.375986684,1623,1644,49.68,50.32,134,134,312,259,268,448,363,574,360,241,74,100,4.1,4.1,9.55,7.93,8.2,13.71,11.11,17.57,11.02,7.38,2.27,3.06,2200,0,0,767,0,16,284,67.34,0,0,23.48,0,0.49,8.69,3091,176,94.61,5.39,2160,67,64,147,827,546,335,174,3.1,2.96,6.81,38.29,25.28,15.51,8.06,3162,959,2203,30.33,69.67,194719,219428.6328,78039,0.3733,1181,1163,18,98.48,1.52,1163,565,365,228,0,5,0,0,48.58,31.38,19.6,0,0.43,0,0,2950,1627,786,705,81,147,0,132,80,0,482,48.31,43.33,4.98,9.04,0,8.11,4.92,0,29.63,27,67,295,579,157,63,2,5.76,25.37,49.79,13.5,5.42,0.17
53033004000,"Census Tract 40, King County, Washington",wa,53,033,004000,3153,3218.565,0.979629249,1716,1437,54.42,45.58,46,248,311,116,239,367,314,597,391,328,146,50,1.46,7.87,9.86,3.68,7.58,11.64,9.96,18.93,12.4,10.4,4.63,1.59,2349,62,0,473,22,54,193,74.5,1.97,0,15,0.7,1.71,6.12,3074,79,97.49,2.51,2193,84,129,290,686,578,284,142,3.83,5.88,13.22,31.28,26.36,12.95,6.48,3125,1035,2090,33.12,66.88,160184,229363.6364,103234,0.5005,1476,1397,79,94.65,5.35,1397,391,870,125,0,11,0,0,27.99,62.28,8.95,0,0.79,0,0,1606,1426,813,748,65,112,0,87,11,0,403,57.01,52.45,4.56,7.85,0,6.1,0.77,0,28.26,27,135,680,485,64,25,8,9.66,48.68,34.72,4.58,1.79,0.57
53033004101,"Census Tract 41.01, King County, Washington",wa,53,033,004101,4069,6578.551,0.61852526,2162,1907,53.13,46.87,323,247,334,188,235,326,479,637,376,405,423,96,7.94,6.07,8.21,4.62,5.78,8.01,11.77,15.65,9.24,9.95,10.4,2.36,3439,43,0,416,0,9,162,84.52,1.06,0,10.22,0,0.22,3.98,3994,75,98.16,1.84,2742,0,19,107,1067,599,771,179,0,0.69,3.9,38.91,21.85,28.12,6.53,3896,1114,2782,28.59,71.41,250001,433254.0794,151168,0.3977,1445,1385,60,95.85,4.15,1385,1040,309,36,0,0,0,0,75.09,22.31,2.6,0,0,0,0,2380,1766,945,872,73,135,0,66,81,17,522,53.51,49.38,4.13,7.64,0,3.74,4.59,0.96,29.56,24,37,179,690,392,78,9,2.67,12.92,49.82,28.3,5.63,0.65
53033004102,"Census Tract 41.02, King County, Washington",wa,53,033,004102,4099,6282.205,0.652477927,1854,2245,45.23,54.77,208,205,454,130,282,511,676,653,276,405,205,94,5.07,5,11.08,3.17,6.88,12.47,16.49,15.93,6.73,9.88,5,2.29,3098,12,3,557,0,45,384,75.58,0.29,0.07,13.59,0,1.1,9.37,3884,215,94.75,5.25,2820,10,61,324,998,598,618,211,0.35,2.16,11.49,35.39,21.21,21.91,7.48,3960,1084,2876,27.37,72.63,196728,255422.2028,107292,0.4884,1755,1716,39,97.78,2.22,1716,795,705,191,0,0,25,0,46.33,41.08,11.13,0,0,1.46,0,1959,2160,902,833,69,379,0,63,93,52,671,41.76,38.56,3.19,17.55,0,2.92,4.31,2.41,31.06,25,69,681,773,171,22,0,4.02,39.69,45.05,9.97,1.28,0
53033004201,"Census Tract 42.01, King County, Washington",wa,53,033,004201,3669,7638.099,0.480355121,1767,1902,48.16,51.84,205,301,236,97,265,550,469,424,471,265,341,45,5.59,8.2,6.43,2.64,7.22,14.99,12.78,11.56,12.84,7.22,9.29,1.23,3027,0,27,342,0,33,240,82.5,0,0.74,9.32,0,0.9,6.54,3539,130,96.46,3.54,2565,75,120,286,1028,566,210,280,2.92,4.68,11.15,40.08,22.07,8.19,10.92,3535,847,2688,23.96,76.04,176250,299919.5235,125384,0.5462,1561,1511,50,96.8,3.2,1511,871,496,130,0,14,0,0,57.64,32.83,8.6,0,0.93,0,0,2147,1921,927,806,121,117,0,108,215,13,541,48.26,41.96,6.3,6.09,0,5.62,11.19,0.68,28.16,22,81,520,708,116,86,0,5.36,34.41,46.86,7.68,5.69,0
53033004202,"Census Tract 42.02, King County, Washington",wa,53,033,004202,4688,9944.4,0.471421103,2393,2295,51.05,48.95,272,356,167,99,320,679,911,645,700,420,109,10,5.8,7.59,3.56,2.11,6.83,14.48,19.43,13.76,14.93,8.96,2.33,0.21,3849,0,60,363,0,0,416,82.1,0,1.28,7.74,0,0,8.87,4603,85,98.19,1.81,3474,28,152,332,1241,885,498,338,0.81,4.38,9.56,35.72,25.47,14.34,9.73,4514,1120,3394,24.81,75.19,159464,215077.1786,87229,0.4009,1937,1836,101,94.79,5.21,1836,1019,736,81,0,0,0,0,55.5,40.09,4.41,0,0,0,0,2098,2952,1219,1036,183,415,0,150,298,0,870,41.29,35.09,6.2,14.06,0,5.08,10.09,0,29.47,27,83,650,717,314,54,18,4.52,35.4,39.05,17.1,2.94,0.98
53033004301,"Census Tract 43.01, King County, Washington",wa,53,033,004301,3912,10346.92,0.378083605,1962,1950,50.15,49.85,346,311,93,75,844,708,531,251,312,191,164,86,8.84,7.95,2.38,1.92,21.57,18.1,13.57,6.42,7.98,4.88,4.19,2.2,2579,119,190,614,5,72,333,65.93,3.04,4.86,15.7,0.13,1.84,8.51,3532,380,90.29,9.71,2243,19,95,326,841,555,205,202,0.85,4.24,14.53,37.49,24.74,9.14,9.01,3760,1564,2196,41.6,58.4,95938,161670.7507,60167,0.5225,1598,1412,186,88.36,11.64,1412,701,681,21,9,0,0,0,49.65,48.23,1.49,0.64,0,0,0,1694,1901,747,636,111,426,0,62,210,13,443,39.3,33.46,5.84,22.41,0,3.26,11.05,0.68,23.3,26,290,559,411,114,30,8,20.54,39.59,29.11,8.07,2.12,0.57
53033004302,"Census Tract 43.02, King County, Washington",wa,53,033,004302,4532,35446.93,0.127853102,2524,2008,55.69,44.31,36,35,67,62,2669,834,294,165,70,98,112,90,0.79,0.77,1.48,1.37,58.89,18.4,6.49,3.64,1.54,2.16,2.47,1.99,2562,146,32,929,3,55,805,56.53,3.22,0.71,20.5,0.07,1.21,17.76,4171,361,92.03,7.97,1663,20,261,438,522,247,37,138,1.2,15.69,26.34,31.39,14.85,2.22,8.3,4532,2854,1678,62.97,37.03,43472,61029.04961,25429,0.5336,1942,1673,269,86.15,13.85,1673,267,1273,51,38,0,10,34,15.96,76.09,3.05,2.27,0,0.6,2.03,1544,1918,719,621,98,316,0,189,375,59,260,37.49,32.38,5.11,16.48,0,9.85,19.55,3.08,13.56,23,712,611,307,6,0,37,42.56,36.52,18.35,0.36,0,2.21
53033004401,"Census Tract 44.01, King County, Washington",wa,53,033,004401,3656,13626.04,0.268309737,1774,1882,48.52,51.48,56,142,103,52,1132,766,460,276,260,328,39,42,1.53,3.88,2.82,1.42,30.96,20.95,12.58,7.55,7.11,8.97,1.07,1.15,2840,110,0,337,7,99,263,77.68,3.01,0,9.22,0.19,2.71,7.19,3118,538,85.28,14.72,2171,41,216,280,784,364,135,351,1.89,9.95,12.9,36.11,16.77,6.22,16.17,3604,1001,2603,27.77,72.23,142045,186311.6071,67432,0.495,1262,1232,30,97.62,2.38,1232,671,561,0,0,0,0,0,54.46,45.54,0,0,0,0,0,1776,2206,834,806,28,528,0,68,126,36,614,37.81,36.54,1.27,23.93,0,3.08,5.71,1.63,27.83,25,95,504,483,98,32,20,7.71,40.91,39.2,7.95,2.6,1.62
53033004402,"Census Tract 44.02, King County, Washington",wa,53,033,004402,3315,29105.63,0.113895508,1648,1667,49.71,50.29,48,0,32,42,1462,1085,375,74,47,125,8,17,1.45,0,0.97,1.27,44.1,32.73,11.31,2.23,1.42,3.77,0.24,0.51,1691,108,0,995,44,193,284,51.01,3.26,0,30.02,1.33,5.82,8.57,2996,319,90.38,9.62,1731,11,67,286,946,328,32,61,0.64,3.87,16.52,54.65,18.95,1.85,3.52,3267,1578,1689,48.3,51.7,59351,95999.88519,51261,0.502,1904,1742,162,91.49,8.51,1742,304,1410,0,0,0,0,28,17.45,80.94,0,0,0,0,1.61,1539,2223,676,645,31,598,0,71,323,0,555,30.41,29.01,1.39,26.9,0,3.19,14.53,0,24.97,24,663,777,245,57,0,0,38.06,44.6,14.06,3.27,0,0
53033004500,"Census Tract 45, King County, Washington",wa,53,033,004500,3676,14189.03,0.259073401,2040,1636,55.5,44.5,186,102,174,93,795,958,526,507,102,161,71,1,5.06,2.77,4.73,2.53,21.63,26.06,14.31,13.79,2.77,4.38,1.93,0.03,2599,43,0,626,0,73,335,70.7,1.17,0,17.03,0,1.99,9.11,3474,202,94.5,5.5,2326,27,73,365,919,628,189,125,1.16,3.14,15.69,39.51,27,8.13,5.37,3568,1402,2166,39.29,60.71,143750,191114.5594,57412,0.4417,1101,1044,57,94.82,5.18,1044,650,394,0,0,0,0,0,62.26,37.74,0,0,0,0,0,2740,2250,745,670,75,481,0,214,231,0,579,33.11,29.78,3.33,21.38,0,9.51,10.27,0,25.73,27,142,443,273,96,57,33,13.6,42.43,26.15,9.2,5.46,3.16
53033004600,"Census Tract 46, King County, Washington",wa,53,033,004600,3625,5985.443,0.605636011,1894,1731,52.25,47.75,197,165,192,110,276,901,537,422,403,332,82,8,5.43,4.55,5.3,3.03,7.61,24.86,14.81,11.64,11.12,9.16,2.26,0.22,3199,9,9,181,0,68,159,88.25,0.25,0.25,4.99,0,1.88,4.39,3490,135,96.28,3.72,2685,48,96,376,1293,490,251,131,1.79,3.58,14,48.16,18.25,9.35,4.88,3491,854,2637,24.46,75.54,152727,206859.2725,81209,0.4169,1481,1402,79,94.67,5.33,1402,875,477,50,0,0,0,0,62.41,34.02,3.57,0,0,0,0,2038,2012,976,860,116,407,7,83,65,9,465,48.51,42.74,5.77,20.23,0.35,4.13,3.23,0.45,23.11,28,62,435,756,123,24,2,4.42,31.03,53.92,8.77,1.71,0.14
53033004701,"Census Tract 47.01, King County, Washington",wa,53,033,004701,3658,16580.84,0.22061608,1884,1774,51.5,48.5,170,16,2,18,646,1160,620,342,207,224,132,121,4.65,0.44,0.05,0.49,17.66,31.71,16.95,9.35,5.66,6.12,3.61,3.31,2558,42,0,540,0,120,398,69.93,1.15,0,14.76,0,3.28,10.88,3236,422,88.46,11.54,2806,86,147,465,1007,748,270,83,3.06,5.24,16.57,35.89,26.66,9.62,2.96,3518,256,3262,7.28,92.72,101516,117133.5808,73954,0.3832,2454,2290,164,93.32,6.68,2290,420,1831,0,0,0,0,39,18.34,79.96,0,0,0,0,1.7,2185,2353,1004,801,203,301,0,49,285,54,660,42.67,34.04,8.63,12.79,0,2.08,12.11,2.29,28.05,24,521,1376,286,107,0,0,22.75,60.09,12.49,4.67,0,0
53033004702,"Census Tract 47.02, King County, Washington",wa,53,033,004702,3482,33850.84,0.102863025,1558,1924,44.74,55.26,114,86,26,0,189,1716,663,256,194,214,15,9,3.27,2.47,0.75,0,5.43,49.28,19.04,7.35,5.57,6.15,0.43,0.26,2299,0,0,847,0,0,336,66.03,0,0,24.33,0,0,9.65,3234,248,92.88,7.12,3067,5,61,335,1654,692,185,135,0.16,1.99,10.92,53.93,22.56,6.03,4.4,3407,354,3053,10.39,89.61,130833,151906.7164,99672,0.3859,2557,2278,279,89.09,10.91,2278,305,1973,0,0,0,0,0,13.39,86.61,0,0,0,0,0,2556,2664,805,716,89,740,0,54,30,0,1035,30.22,26.88,3.34,27.78,0,2.03,1.13,0,38.85,35,402,1583,264,29,0,0,17.65,69.49,11.59,1.27,0,0
53033004703,"Census Tract 47.03, King County, Washington",wa,53,033,004703,4074,8709.291,0.467776299,1942,2132,47.67,52.33,162,233,147,0,397,1515,653,429,226,106,170,36,3.98,5.72,3.61,0,9.74,37.19,16.03,10.53,5.55,2.6,4.17,0.88,3155,13,0,543,0,0,363,77.44,0.32,0,13.33,0,0,8.91,3876,198,95.14,4.86,3135,49,243,420,1294,824,236,69,1.56,7.75,13.4,41.28,26.28,7.53,2.2,3949,561,3388,14.21,85.79,156350,179243.6776,91845,0.4086,2072,2072,0,100,0,2072,557,1502,0,0,0,0,13,26.88,72.49,0,0,0,0,0.63,1994,2992,1161,1089,72,558,0,263,114,0,896,38.8,36.4,2.41,18.65,0,8.79,3.81,0,29.95,31,274,1102,581,108,0,7,13.22,53.19,28.04,5.21,0,0.34
53033004800,"Census Tract 48, King County, Washington",wa,53,033,004800,5110,10353.23,0.493565607,2633,2477,51.53,48.47,234,123,235,132,224,1724,861,699,417,373,34,54,4.58,2.41,4.6,2.58,4.38,33.74,16.85,13.68,8.16,7.3,0.67,1.06,3814,64,13,702,0,32,485,74.64,1.25,0.25,13.74,0,0.63,9.49,4912,198,96.13,3.87,4162,25,303,625,1673,1012,107,417,0.6,7.28,15.02,40.2,24.32,2.57,10.02,4967,826,4141,16.63,83.37,158816,210570.9882,99365,0.4482,2543,2368,175,93.12,6.88,2368,1039,1207,101,0,21,0,0,43.88,50.97,4.27,0,0.89,0,0,2057,3523,1169,995,174,428,16,344,345,45,1176,33.18,28.24,4.94,12.15,0.45,9.76,9.79,1.28,33.38,25,102,1300,676,263,0,27,4.31,54.9,28.55,11.11,0,1.14
53033004901,"Census Tract 49.01, King County, Washington",wa,53,033,004901,4067,21187.99,0.19194838,1823,2244,44.82,55.18,130,112,56,68,685,1250,697,360,222,342,111,34,3.2,2.75,1.38,1.67,16.84,30.74,17.14,8.85,5.46,8.41,2.73,0.84,3064,74,17,529,0,74,309,75.34,1.82,0.42,13.01,0,1.82,7.6,3822,245,93.98,6.02,3016,46,255,417,1428,647,82,141,1.53,8.45,13.83,47.35,21.45,2.72,4.68,4011,646,3365,16.11,83.89,120216,172096.448,88380,0.4531,2082,2027,55,97.36,2.64,2027,678,1349,0,0,0,0,0,33.45,66.55,0,0,0,0,0,1874,3081,906,842,64,930,0,48,191,29,977,29.41,27.33,2.08,30.19,0,1.56,6.2,0.94,31.71,26,247,1076,504,148,27,25,12.19,53.08,24.86,7.3,1.33,1.23
